carat,cut,color,clarity,price,stra.index
0.26,Ideal,E,VS1,556,5
0.36,Ideal,H,SI1,556,5
0.34,Good,G,VS2,556,2
0.34,Good,E,SI1,556,2
0.34,Good,E,SI1,556,2
0.34,Good,E,SI1,556,2
0.34,Very Good,G,VS2,556,3
0.34,Ideal,E,SI1,556,5
0.32,Good,E,VS2,556,2
0.31,Ideal,I,VVS1,557,5
0.31,Ideal,I,VVS1,557,5
0.31,Ideal,I,VVS1,557,5
0.31,Ideal,I,VVS1,557,5
0.31,Ideal,I,VVS1,557,5
0.31,Ideal,I,VVS1,557,5
0.31,Ideal,G,VS2,557,5
0.31,Ideal,H,VS1,557,5
0.31,Ideal,H,VS1,557,5
0.33,Premium,G,SI2,557,4
0.33,Premium,F,SI2,557,4
0.33,Premium,G,SI2,557,4
0.33,Ideal,G,SI2,557,5
0.33,Premium,F,SI2,557,4
0.33,Premium,J,VS1,557,4
0.33,Premium,J,VS1,557,4
0.33,Ideal,J,VS1,557,5
0.33,Ideal,I,SI1,557,5
0.33,Good,I,SI1,557,2
0.33,Premium,I,SI1,557,4
1,Fair,H,SI2,2856,1
0.77,Premium,F,SI1,2856,4
0.77,Premium,F,SI1,2856,4
0.7,Good,E,VVS2,2857,2
0.9,Very Good,G,SI2,2857,3
0.72,Ideal,E,SI1,2857,5
0.9,Premium,I,VS2,2857,4
0.72,Premium,E,SI1,2857,4
0.7,Ideal,G,VVS2,2858,5
0.81,Very Good,F,SI1,2858,3
0.81,Very Good,F,SI1,2858,3
0.71,Premium,E,VS2,2858,4
0.7,Premium,E,VS2,2858,4
0.71,Premium,E,VS2,2858,4
0.71,Very Good,E,VS2,2858,3
0.92,Premium,J,SI1,2858,4
0.76,Ideal,E,SI1,2858,5
0.73,Ideal,D,SI1,2858,5
0.71,Premium,D,VS2,2858,4
0.7,Good,E,VVS2,2858,2
0.9,Fair,G,SI2,2858,1
0.71,Fair,D,VS2,2858,1
0.7,Ideal,D,VS2,2859,5
0.7,Premium,D,VS2,2859,4
0.77,Premium,F,VS1,2859,4
0.71,Ideal,G,VS1,2859,5
0.7,Premium,D,VS2,2859,4
0.75,Fair,F,VS1,2859,1
0.83,Premium,E,SI2,2859,4
0.71,Very Good,F,VS2,2860,3
0.9,Very Good,J,SI2,2860,3
0.6,Ideal,E,VVS2,2860,5
0.71,Premium,D,VS1,2860,4
0.53,Ideal,F,VVS1,2860,5
0.71,Premium,D,SI1,2861,4
0.62,Ideal,G,VVS2,2861,5
0.62,Ideal,G,VVS2,2861,5
0.9,Premium,I,SI1,2861,4
0.62,Fair,F,IF,2861,1
0.82,Premium,E,SI2,2861,4
0.66,Premium,D,VS1,2861,4
0.7,Very Good,D,SI1,2862,3
0.8,Very Good,F,SI1,2862,3
0.8,Very Good,D,SI2,2862,3
0.79,Premium,F,SI1,2862,4
0.71,Very Good,F,VVS1,2862,3
0.7,Ideal,H,VS2,2862,5
0.7,Very Good,E,VS2,2862,3
0.79,Premium,H,VS1,2862,4
0.7,Premium,E,VS2,2862,4
1.22,Premium,E,I1,2862,4
1.01,Fair,E,SI2,2862,1
0.73,Premium,E,VS2,2862,4
0.91,Good,I,VS2,2863,2
0.71,Ideal,D,SI1,2863,5
0.83,Premium,G,SI1,2863,4
0.84,Premium,F,SI2,2863,4
0.71,Premium,D,SI1,2863,4
0.71,Premium,D,SI1,2863,4
0.71,Premium,D,SI1,2863,4
0.71,Ideal,D,SI1,2863,5
0.71,Premium,D,SI1,2863,4
0.71,Premium,D,SI1,2863,4
0.91,Premium,J,SI1,2863,4
0.9,Premium,J,VS2,2863,4
0.71,Premium,H,VVS2,2863,4
0.71,Premium,E,SI1,2863,4
0.72,Ideal,F,VS2,2863,5
0.72,Premium,E,SI1,2863,4
0.71,Ideal,E,VS2,2863,5
0.81,Ideal,E,SI2,2864,5
0.83,Very Good,I,VS2,2865,3
0.73,Premium,D,SI1,2865,4
0.56,Very Good,D,VVS1,2866,3
0.56,Very Good,D,VVS1,2866,3
0.71,Ideal,E,VS1,2866,5
0.7,Ideal,H,VVS1,2866,5
0.96,Premium,I,SI1,2866,4
0.71,Very Good,H,VVS1,2867,3
0.7,Ideal,D,VS2,2867,5
0.71,Ideal,H,VVS1,2867,5
0.8,Premium,H,VS2,2867,4
0.95,Premium,F,SI2,2867,4
0.82,Ideal,F,SI2,2867,5
0.52,Ideal,F,VVS1,2867,5
0.82,Ideal,F,SI2,2867,5
0.82,Ideal,F,SI2,2867,5
0.82,Premium,F,SI2,2867,4
0.8,Ideal,G,SI1,2867,5
0.96,Fair,F,SI2,2867,1
0.72,Ideal,I,VS1,2868,5
0.62,Ideal,G,IF,2868,5
0.79,Premium,E,SI2,2868,4
0.75,Very Good,E,SI1,2868,3
1.08,Premium,D,I1,2869,4
0.72,Ideal,E,SI1,2869,5
0.62,Ideal,G,IF,2869,5
0.73,Ideal,G,VVS2,2869,5
0.72,Ideal,H,VVS2,2869,5
0.52,Premium,F,VVS2,2870,4
0.83,Ideal,E,SI2,2870,5
0.64,Premium,E,VVS2,2870,4
0.8,Ideal,G,SI1,2870,5
0.74,Ideal,H,SI1,2870,5
0.72,Ideal,F,SI1,2870,5
0.82,Ideal,H,VS2,2870,5
0.73,Premium,E,VS1,2870,4
1.04,Premium,I,I1,2870,4
0.73,Very Good,E,SI1,2871,3
0.73,Good,E,SI1,2871,2
0.9,Premium,J,SI1,2871,4
0.75,Ideal,I,SI1,2871,5
0.79,Ideal,G,SI1,2871,5
0.7,Good,D,SI1,2872,2
0.75,Very Good,D,SI1,2872,3
1.02,Ideal,I,I1,2872,5
0.7,Very Good,G,SI2,2872,3
0.7,Ideal,D,SI1,2872,5
0.7,Good,E,SI1,2872,2
0.7,Ideal,D,SI1,2872,5
0.7,Ideal,D,SI1,2872,5
0.7,Very Good,D,SI1,2872,3
0.72,Very Good,E,VS2,2872,3
0.74,Ideal,E,SI1,2872,5
0.84,Good,G,SI1,2872,2
0.76,Very Good,F,VS2,2873,3
0.77,Very Good,E,SI1,2873,3
0.76,Ideal,E,SI2,2873,5
1,Ideal,I,SI2,2873,5
1,Fair,H,SI1,2873,1
0.9,Fair,I,SI1,2873,1
0.9,Premium,J,SI1,2873,4
0.9,Good,J,SI1,2873,2
0.9,Fair,I,SI1,2873,1
0.9,Fair,I,SI1,2873,1
0.9,Premium,J,SI1,2873,4
0.78,Premium,F,VS2,2874,4
0.71,Premium,D,VS2,2874,4
0.7,Premium,F,VS1,2874,4
0.7,Premium,F,VS1,2874,4
0.7,Premium,G,VVS2,2874,4
0.7,Ideal,F,VS1,2874,5
0.7,Ideal,F,VS1,2874,5
0.7,Ideal,F,VS1,2874,5
0.7,Premium,G,VVS2,2874,4
1,Fair,H,SI2,2875,1
0.77,Ideal,H,SI1,2875,5
1,Fair,J,VS1,2875,1
1,Fair,I,SI1,2875,1
1,Fair,H,SI2,2875,1
0.73,Premium,E,VS1,2876,4
0.79,Premium,E,VS2,2876,4
0.72,Very Good,H,VS1,2877,3
0.71,Ideal,E,VS1,2877,5
0.74,Ideal,G,VS2,2877,5
0.7,Good,H,VVS1,2877,2
0.7,Good,F,VS1,2877,2
0.79,Very Good,F,SI1,2878,3
0.79,Very Good,F,SI1,2878,3
0.79,Very Good,D,SI2,2878,3
0.71,Ideal,I,VS2,2878,5
0.79,Ideal,F,SI1,2878,5
0.73,Very Good,F,SI1,2879,3
0.63,Premium,E,IF,2879,4
0.7,Premium,F,VS1,2879,4
0.71,Premium,F,VS1,2879,4
0.84,Ideal,G,SI2,2879,5
0.84,Ideal,G,SI2,2879,5
1.02,Ideal,J,SI2,2879,5
0.72,Fair,F,VS1,2879,1
0.72,Ideal,F,VS1,2879,5
0.92,Very Good,J,SI2,2880,3
0.74,Very Good,D,SI1,2880,3
0.7,Ideal,H,VVS1,2881,5
0.71,Very Good,E,VS2,2881,3
1.05,Premium,H,I1,2881,4
0.7,Very Good,H,IF,2882,3
0.54,Ideal,F,VVS1,2882,5
0.73,Premium,F,VS2,2882,4
0.88,Fair,F,SI1,2882,1
0.73,Premium,F,VS2,2882,4
0.72,Ideal,D,SI1,2883,5
0.9,Good,H,SI2,2883,2
0.9,Fair,H,SI2,2883,1
1.03,Fair,I,SI2,2884,1
0.84,Very Good,F,SI1,2885,3
1.01,Premium,I,SI1,2885,4
0.77,Ideal,D,SI2,2885,5
0.8,Fair,E,SI1,2885,1
0.9,Fair,D,SI2,2885,1
0.73,Ideal,E,SI1,2886,5
0.72,Ideal,E,SI1,2886,5
0.71,Very Good,D,SI1,2887,3
0.7,Premium,E,VS1,2887,4
0.79,Ideal,I,VS1,2888,5
0.72,Very Good,G,VVS2,2889,3
0.7,Very Good,E,VS2,2889,3
0.7,Very Good,F,VS1,2889,3
0.9,Good,H,SI2,2889,2
0.71,Very Good,F,VS1,2889,3
0.5,Ideal,E,VVS2,2889,5
0.5,Ideal,E,VVS2,2889,5
0.74,Ideal,F,SI1,2889,5
0.77,Premium,F,VS2,2889,4
0.77,Premium,E,SI1,2889,4
0.8,Ideal,F,SI1,2890,5
0.8,Ideal,F,SI1,2890,5
0.8,Premium,F,SI1,2890,4
0.8,Good,F,SI1,2890,2
0.66,Ideal,G,VVS1,2890,5
0.71,Very Good,E,VS2,2891,3
0.71,Ideal,F,VS2,2891,5
0.71,Ideal,E,VS2,2891,5
0.71,Ideal,E,VS2,2891,5
0.72,Ideal,D,SI1,2891,5
0.71,Good,D,VS2,2891,2
0.86,Ideal,H,SI2,2892,5
1.19,Fair,H,I1,2892,1
0.71,Very Good,F,VS1,2893,3
0.82,Very Good,G,SI2,2893,3
0.71,Ideal,G,VVS2,2893,5
0.75,Ideal,F,VS2,2893,5
0.7,Very Good,H,VVS1,2893,3
0.8,Ideal,G,SI2,2893,5
0.82,Good,G,SI2,2893,2
0.82,Very Good,G,SI1,2893,3
0.82,Premium,G,SI1,2893,4
0.81,Very Good,E,SI2,2894,3
0.81,Ideal,G,SI2,2894,5
0.76,Ideal,F,SI1,2894,5
0.71,Very Good,G,VS2,2895,3
0.7,Very Good,F,VS1,2895,3
0.7,Ideal,G,VVS2,2895,5
0.74,Very Good,G,VS1,2896,3
0.77,Very Good,G,VS2,2896,3
0.77,Very Good,G,VS2,2896,3
0.53,Ideal,F,VVS1,2896,5
0.79,Ideal,D,SI1,2896,5
0.73,Ideal,E,SI2,2896,5
0.77,Ideal,D,SI2,2896,5
0.77,Premium,E,SI1,2896,4
1.01,Very Good,I,I1,2896,3
1.01,Ideal,I,I1,2896,5
0.6,Very Good,D,VVS2,2897,3
0.76,Premium,E,SI1,2897,4
0.54,Ideal,D,VVS2,2897,5
0.72,Ideal,E,SI1,2897,5
0.72,Good,F,VS1,2897,2
0.74,Premium,D,VS2,2897,4
1.12,Premium,J,SI2,2898,4
0.75,Ideal,D,SI1,2898,5
0.77,Ideal,D,SI1,2898,5
0.98,Good,H,SI2,2898,2
0.79,Ideal,G,SI1,2898,5
0.79,Ideal,G,SI1,2898,5
0.79,Ideal,G,SI1,2898,5
0.79,Ideal,G,SI1,2898,5
0.79,Ideal,G,SI1,2898,5
0.79,Ideal,G,SI1,2898,5
0.7,Good,G,VVS1,2899,2
0.7,Very Good,F,SI1,2900,3
0.72,Premium,D,VS1,2900,4
0.8,Premium,F,SI1,2901,4
0.81,Ideal,E,SI2,2901,5
0.81,Premium,E,SI2,2901,4
0.74,Ideal,E,VS2,2901,5
0.73,Premium,E,VS2,2902,4
0.73,Ideal,E,VS2,2902,5
0.75,Ideal,G,SI1,2902,5
0.71,Fair,E,VS2,2902,1
0.71,Premium,E,VS2,2902,4
0.75,Premium,D,SI1,2903,4
0.75,Ideal,D,SI1,2903,5
0.72,Ideal,D,SI1,2903,5
0.72,Premium,D,SI1,2903,4
0.72,Premium,E,VS2,2903,4
0.79,Very Good,F,SI1,2904,3
0.79,Very Good,D,SI2,2904,3
0.7,Very Good,E,VS1,2904,3
0.62,Ideal,E,VVS2,2904,5
0.7,Very Good,G,VVS2,2905,3
0.7,Very Good,G,VVS2,2905,3
0.7,Very Good,G,VVS2,2905,3
0.71,Very Good,G,VS2,2905,3
0.86,Very Good,I,VS1,2905,3
0.53,Ideal,D,VVS1,2905,5
0.91,Very Good,J,SI1,2905,3
0.95,Good,I,SI2,2905,2
0.91,Premium,J,SI1,2905,4
0.74,Very Good,D,VS2,2906,3
0.8,Ideal,I,VS1,2906,5
0.74,Good,E,SI1,2906,2
0.61,Ideal,E,VVS2,2907,5
0.61,Ideal,E,VVS2,2907,5
0.61,Ideal,E,VVS2,2907,5
0.72,Ideal,H,VVS1,2907,5
0.7,Ideal,F,VS2,2907,5
0.71,Ideal,F,VS1,2907,5
0.79,Ideal,G,SI1,2907,5
0.72,Ideal,E,SI1,2907,5
0.33,Ideal,G,SI2,557,5
0.39,Ideal,H,SI2,558,5
0.32,Ideal,D,SI1,558,5
0.25,Premium,F,VS1,558,4
0.25,Good,F,VS1,558,2
0.25,Premium,E,VS1,558,4
0.25,Premium,E,VS1,558,4
0.31,Premium,I,VS2,558,4
0.31,Premium,I,VS2,558,4
0.31,Very Good,I,VS2,558,3
0.31,Premium,I,VS2,558,4
0.31,Premium,H,SI1,558,4
0.31,Premium,H,SI1,558,4
0.31,Ideal,E,SI2,558,5
0.31,Ideal,E,SI2,558,5
0.31,Ideal,E,SI2,558,5
0.31,Premium,I,VS2,558,4
0.31,Ideal,I,VS2,558,5
0.31,Premium,I,VS2,558,4
0.31,Premium,I,VS2,558,4
0.31,Premium,I,VS2,558,4
0.31,Very Good,I,VS2,558,3
0.31,Premium,I,VS2,558,4
0.31,Premium,H,SI1,558,4
0.31,Premium,H,SI1,558,4
0.31,Good,H,SI1,558,2
0.31,Premium,H,SI1,558,4
0.31,Premium,H,SI1,558,4
0.31,Ideal,H,SI1,558,5
0.31,Premium,E,SI2,558,4
0.82,Very Good,H,SI1,2908,3
0.73,Ideal,I,VS1,2908,5
0.7,Premium,D,VS2,2909,4
0.7,Premium,D,VS2,2909,4
0.71,Ideal,H,VS1,2909,5
0.71,Ideal,H,VS1,2909,5
0.9,Ideal,I,SI2,2909,5
0.71,Very Good,D,VS1,2910,3
1.05,Premium,I,SI2,2911,4
0.59,Ideal,E,VVS2,2911,5
0.71,Ideal,G,VS2,2911,5
0.77,Good,F,VS2,2911,2
0.73,Good,E,VS2,2912,2
0.7,Good,E,VS2,2912,2
0.73,Good,E,VS2,2912,2
0.8,Premium,E,SI1,2912,4
1,Fair,H,SI2,2912,1
1,Fair,I,SI1,2912,1
1,Fair,H,SI2,2912,1
0.7,Very Good,D,VS2,2913,3
0.71,Premium,D,SI1,2913,4
0.71,Premium,G,SI2,2913,4
0.71,Premium,D,SI1,2913,4
0.71,Very Good,D,SI1,2913,3
0.71,Ideal,D,SI1,2913,5
0.71,Premium,D,SI1,2913,4
0.91,Premium,I,SI2,2913,4
0.83,Premium,E,SI1,2913,4
0.85,Ideal,G,SI2,2913,5
0.8,Very Good,F,SI1,2914,3
0.73,Ideal,E,SI1,2914,5
0.83,Very Good,I,VS2,2915,3
0.77,Very Good,G,SI1,2915,3
0.8,Very Good,G,SI2,2915,3
0.71,Ideal,F,VS2,2915,5
0.73,Very Good,H,VS1,2916,3
0.93,Ideal,I,SI1,2917,5
0.74,Premium,F,VS1,2917,4
0.7,Ideal,E,VS2,2917,5
0.71,Ideal,F,VS2,2917,5
0.71,Very Good,F,VS2,2918,3
0.8,Very Good,H,VS2,2918,3
0.71,Ideal,H,VVS1,2918,5
0.72,Ideal,I,VS2,2918,5
0.83,Very Good,D,SI2,2918,3
0.72,Very Good,G,VS1,2919,3
0.8,Very Good,H,SI1,2919,3
0.73,Premium,G,VVS2,2919,4
0.7,Good,F,VS1,2919,2
0.73,Ideal,H,VS1,2919,5
0.73,Ideal,G,VVS2,2919,5
0.71,Premium,E,VS1,2920,4
0.72,Ideal,F,SI1,2920,5
0.71,Premium,F,VS1,2920,4
0.71,Ideal,F,VS1,2920,5
0.74,Very Good,H,VVS2,2921,3
0.71,Very Good,E,VS2,2921,3
0.71,Very Good,E,VS2,2921,3
0.71,Very Good,D,SI1,2921,3
0.65,Ideal,F,VVS2,2921,5
0.9,Fair,I,VS2,2921,1
0.71,Very Good,E,VS2,2922,3
0.71,Very Good,E,VS2,2922,3
0.68,Very Good,F,VS1,2922,3
0.53,Ideal,F,VVS1,2922,5
0.77,Ideal,D,SI2,2922,5
0.72,Very Good,E,VS2,2923,3
0.72,Very Good,E,VS2,2923,3
0.7,Very Good,E,SI1,2923,3
0.75,Very Good,E,SI1,2923,3
0.75,Very Good,E,SI1,2923,3
0.87,Ideal,H,SI1,2923,5
0.71,Ideal,E,VS1,2923,5
0.77,Ideal,D,SI2,2923,5
0.78,Ideal,F,SI1,2923,5
0.75,Good,E,SI1,2923,2
0.9,Premium,I,VS2,2923,4
0.7,Ideal,I,VS1,2924,5
0.8,Very Good,D,SI1,2925,3
0.7,Very Good,F,VS1,2925,3
0.51,Very Good,E,IF,2925,3
0.71,Ideal,I,IF,2925,5
1.02,Ideal,I,I1,2925,5
1.2,Premium,I,I1,2925,4
0.81,Good,D,SI2,2926,2
0.81,Premium,F,SI1,2926,4
0.81,Premium,F,SI1,2926,4
0.77,Very Good,H,VS1,2927,3
0.8,Ideal,I,SI1,2927,5
0.9,Premium,H,SI2,2927,4
0.7,Very Good,F,VS2,2928,3
0.7,Very Good,D,VS2,2928,3
0.74,Very Good,E,SI1,2929,3
0.8,Very Good,G,VS2,2929,3
0.7,Ideal,G,VS2,2929,5
0.7,Ideal,E,SI1,2929,5
0.71,Very Good,E,VS2,2930,3
0.7,Premium,E,VS1,2930,4
0.7,Ideal,E,VS1,2930,5
0.71,Ideal,F,VS2,2930,5
0.71,Ideal,G,VS1,2930,5
0.71,Ideal,G,VS1,2930,5
0.9,Very Good,E,SI2,2930,3
0.9,Fair,E,SI2,2930,1
0.71,Ideal,G,VVS1,2930,5
0.7,Very Good,G,VVS2,2931,3
0.72,Very Good,F,VS2,2931,3
0.72,Ideal,F,VS2,2931,5
0.7,Premium,G,VVS1,2932,4
0.7,Premium,F,VVS2,2932,4
0.7,Very Good,F,VVS2,2932,3
0.72,Very Good,G,VVS2,2933,3
0.59,Very Good,D,VVS2,2933,3
0.73,Premium,F,VS2,2933,4
0.75,Ideal,F,VS2,2933,5
0.75,Good,D,SI2,2933,2
0.9,Good,H,SI2,2934,2
0.71,Ideal,D,SI2,2934,5
0.91,Premium,H,SI1,2935,4
1.17,Fair,I,I1,2935,1
0.8,Premium,H,VS1,2935,4
0.7,Very Good,G,VVS2,2936,3
0.81,Very Good,H,SI1,2936,3
0.74,Ideal,F,VS2,2936,5
0.7,Ideal,D,SI2,2936,5
0.82,Ideal,E,SI2,2937,5
0.76,Premium,E,SI1,2937,4
0.76,Premium,G,VS1,2937,4
0.95,Premium,G,SI2,2937,4
0.71,Very Good,H,VVS1,2938,3
0.71,Very Good,H,VVS1,2938,3
0.81,Ideal,E,SI2,2938,5
0.73,Very Good,F,VS2,2939,3
0.73,Very Good,G,VS1,2939,3
0.83,Very Good,F,SI2,2939,3
0.77,Premium,D,SI1,2939,4
0.8,Ideal,E,SI2,2939,5
0.73,Ideal,F,VS2,2939,5
0.72,Ideal,E,SI2,2939,5
0.75,Ideal,G,VS2,2939,5
0.8,Premium,E,SI2,2939,4
0.81,Ideal,I,VS2,2939,5
0.82,Premium,H,VS2,2939,4
0.7,Good,F,VVS2,2940,2
1.24,Very Good,J,I1,2940,3
0.7,Very Good,F,VVS2,2940,3
0.7,Ideal,F,VS1,2940,5
0.75,Fair,E,VS2,2940,1
1,Good,H,I1,2940,2
0.75,Ideal,E,VS2,2940,5
0.7,Ideal,E,VS2,2940,5
0.79,Very Good,E,SI2,2941,3
0.8,Good,F,SI1,2941,2
0.81,Very Good,F,SI2,2942,3
0.71,Premium,F,VS1,2942,4
1.03,Fair,G,SI2,2942,1
0.7,Ideal,F,VS2,2942,5
0.76,Premium,D,SI1,2942,4
1.01,Fair,G,SI2,2942,1
0.73,Ideal,D,SI1,2943,5
0.72,Ideal,F,VS2,2943,5
0.74,Very Good,H,VVS2,2944,3
0.79,Ideal,G,SI1,2944,5
0.57,Very Good,D,VVS1,2945,3
0.79,Very Good,H,VS2,2945,3
0.78,Very Good,D,SI1,2945,3
0.85,Good,G,SI1,2945,2
0.71,Very Good,E,VS1,2946,3
0.71,Very Good,E,VS1,2946,3
0.72,Ideal,H,VVS1,2946,5
0.72,Ideal,H,VVS1,2946,5
0.77,Ideal,I,SI1,2946,5
0.79,Ideal,E,SI1,2946,5
0.78,Very Good,H,VS1,2947,3
0.76,Ideal,E,VS1,2947,5
0.92,Ideal,H,SI2,2947,5
0.73,Premium,D,VS2,2947,4
0.7,Ideal,H,VVS1,2947,5
0.7,Ideal,H,VVS1,2947,5
0.74,Ideal,I,VS1,2947,5
0.74,Ideal,I,VS1,2947,5
0.73,Ideal,D,SI1,2947,5
0.82,Good,H,VS2,2947,2
0.9,Premium,I,SI1,2947,4
0.73,Ideal,G,VS1,2948,5
0.7,Ideal,E,SI1,2948,5
0.9,Premium,I,SI2,2948,4
0.9,Fair,I,SI2,2948,1
0.9,Premium,I,SI2,2948,4
0.9,Ideal,I,SI2,2948,5
1,Fair,E,SI2,2948,1
0.72,Very Good,E,VS2,2949,3
0.76,Ideal,E,SI1,2949,5
0.77,Ideal,D,SI1,2949,5
0.72,Ideal,H,VS1,2949,5
0.99,Fair,J,SI1,2949,1
0.81,Very Good,I,VS1,2950,3
0.71,Ideal,G,VS1,2950,5
0.71,Premium,D,VS2,2950,4
0.54,Ideal,F,VVS1,2951,5
0.72,Very Good,D,VS1,2951,3
0.81,Ideal,H,SI1,2951,5
0.73,Ideal,F,SI1,2951,5
0.72,Ideal,E,SI1,2951,5
0.7,Very Good,E,VS2,2952,3
0.7,Very Good,E,VS2,2952,3
0.7,Very Good,E,VS2,2952,3
0.7,Very Good,E,VS1,2952,3
0.72,Ideal,G,VS2,2952,5
0.72,Ideal,G,VS2,2952,5
0.7,Ideal,E,VS2,2952,5
0.7,Ideal,E,VS2,2952,5
0.7,Ideal,E,VS2,2952,5
0.74,Ideal,I,IF,2952,5
0.7,Good,E,VS1,2952,2
0.8,Very Good,H,VS2,2953,3
0.79,Premium,F,VS2,2953,4
0.75,Good,F,VS1,2953,2
0.71,Very Good,E,VS2,2954,3
0.72,Ideal,D,SI1,2954,5
0.72,Premium,E,VS2,2954,4
0.72,Premium,D,SI1,2954,4
0.75,Ideal,D,SI1,2954,5
0.82,Very Good,D,SI1,2954,3
0.76,Ideal,G,VS2,2954,5
0.89,Premium,I,VS1,2955,4
0.7,Very Good,F,VS2,2956,3
0.74,Very Good,H,VS1,2956,3
0.74,Very Good,H,VS1,2956,3
0.95,Good,I,SI2,2956,2
0.91,Very Good,J,SI1,2956,3
0.7,Ideal,F,VS2,2956,5
0.71,Good,F,VVS2,2956,2
0.7,Premium,D,VS1,2956,4
0.72,Ideal,F,VS2,2956,5
0.72,Ideal,F,VS2,2956,5
0.72,Ideal,H,VVS1,2958,5
0.79,Ideal,I,VS1,2958,5
0.72,Good,G,VS1,2958,2
0.98,Fair,F,SI2,2958,1
0.56,Very Good,D,VVS1,2959,3
0.7,Very Good,F,VS1,2959,3
0.79,Premium,G,VS2,2959,4
0.82,Ideal,I,SI1,2959,5
0.74,Fair,G,VVS2,2959,1
0.71,Very Good,H,VVS2,2960,3
0.7,Very Good,D,VS2,2960,3
0.7,Good,D,VS2,2960,2
0.7,Ideal,D,VS2,2960,5
0.76,Ideal,F,VS2,2960,5
0.72,Ideal,G,VS2,2960,5
0.64,Ideal,G,IF,2960,5
0.71,Good,F,VVS2,2960,2
0.74,Ideal,G,VS1,2960,5
0.77,Very Good,H,VS1,2961,3
0.74,Ideal,H,VVS2,2961,5
0.72,Premium,E,VS1,2961,4
0.73,Premium,F,VS1,2961,4
0.73,Premium,F,VS1,2961,4
0.63,Ideal,F,VVS2,2961,5
0.72,Ideal,H,VS1,2961,5
0.76,Ideal,E,SI1,2961,5
0.71,Premium,F,VS1,2961,4
0.75,Premium,H,VS1,2961,4
0.96,Premium,E,SI2,2961,4
0.63,Ideal,D,VVS2,2962,5
0.72,Ideal,E,VS2,2962,5
0.71,Ideal,G,VS1,2962,5
0.82,Premium,F,SI1,2962,4
0.71,Ideal,E,VS1,2963,5
0.91,Very Good,E,SI2,2963,3
0.71,Very Good,E,VS2,2964,3
0.71,Very Good,E,SI1,2964,3
0.71,Very Good,D,SI1,2964,3
0.7,Good,E,VS1,2964,2
0.7,Fair,E,VS1,2964,1
0.75,Ideal,E,SI1,2964,5
0.9,Fair,F,SI2,2964,1
0.9,Good,F,SI2,2964,2
0.9,Fair,J,VS1,2964,1
0.9,Premium,J,VS1,2964,4
1,Fair,G,SI1,2964,1
1.5,Fair,H,I1,2964,1
1.05,Premium,E,I1,2964,4
0.9,Fair,J,VS1,2964,1
0.71,Ideal,I,VS1,2965,5
0.71,Ideal,I,VS1,2965,5
0.71,Ideal,I,VS1,2965,5
0.71,Ideal,I,VS1,2965,5
0.7,Ideal,G,SI1,2965,5
0.7,Ideal,G,SI1,2965,5
0.73,Very Good,G,VS2,2966,3
0.85,Very Good,E,SI2,2966,3
0.7,Ideal,I,VVS1,2966,5
0.75,Ideal,F,SI1,2966,5
0.82,Ideal,F,SI2,2966,5
0.7,Very Good,E,VS1,2967,3
0.7,Very Good,E,VS1,2967,3
0.86,Very Good,G,SI2,2967,3
0.79,Ideal,H,VS2,2967,5
0.31,Premium,E,SI2,558,4
0.31,Premium,E,SI2,558,4
0.31,Ideal,G,SI2,558,5
0.3,Very Good,H,VVS2,559,3
0.31,Very Good,G,VS2,559,3
0.31,Very Good,G,VS2,559,3
0.31,Very Good,G,VS2,559,3
0.24,Ideal,G,VVS1,559,5
0.24,Ideal,G,VVS1,559,5
0.24,Ideal,G,VVS1,559,5
0.24,Ideal,G,VVS1,559,5
0.24,Ideal,G,VVS1,559,5
0.32,Ideal,E,SI1,559,5
0.32,Ideal,E,SI1,559,5
0.24,Ideal,G,IF,559,5
0.24,Ideal,G,IF,559,5
0.24,Ideal,G,IF,559,5
0.24,Ideal,G,IF,559,5
0.24,Ideal,G,IF,559,5
0.32,Ideal,G,VS1,559,5
0.32,Ideal,G,VS1,559,5
0.25,Very Good,E,VVS2,560,3
0.25,Very Good,E,VVS1,560,3
0.25,Very Good,F,IF,560,3
0.27,Very Good,F,IF,560,3
0.32,Ideal,G,VS2,560,5
0.36,Ideal,F,SI1,560,5
0.41,Ideal,I,SI1,561,5
0.32,Premium,H,VS1,561,4
0.32,Ideal,H,VS1,561,5
0.75,Very Good,E,SI1,2968,3
0.92,Premium,H,SI1,2968,4
1.13,Fair,H,I1,2968,1
0.71,Premium,D,VS2,2968,4
1.06,Premium,I,SI2,2968,4
0.9,Ideal,G,SI2,2968,5
0.8,Ideal,G,VS2,2969,5
0.52,Premium,E,VVS2,2970,4
0.72,Very Good,G,VS1,2970,3
0.7,Good,F,VS1,2970,2
0.78,Premium,E,VS2,2970,4
0.78,Ideal,H,VS2,2970,5
1.04,Good,I,SI2,2970,2
0.91,Fair,F,SI1,2971,1
0.81,Very Good,E,SI1,2972,3
0.76,Ideal,G,VS1,2972,5
0.7,Ideal,G,VS1,2972,5
0.9,Very Good,H,SI2,2972,3
0.81,Premium,H,VS1,2972,4
0.9,Very Good,J,SI2,2973,3
0.75,Ideal,G,VS1,2973,5
0.77,Ideal,D,SI2,2973,5
0.7,Ideal,E,VS1,2973,5
0.81,Very Good,E,SI1,2973,3
0.7,Good,E,VS1,2973,2
0.82,Ideal,F,SI1,2974,5
0.57,Ideal,F,IF,2974,5
0.9,Good,H,SI1,2974,2
1,Fair,D,SI2,2974,1
